LOCATION,TIME,EMP
ISR,2021-Q1,65.28133
ISR,2021-Q2,65.714
ISR,2021-Q3,67.12276
ISR,2021-Q4,68.26851
ISR,2022-Q1,69.0685
ISR,2022-Q2,69.07442
ISR,2022-Q3,69.54559
ISR,2022-Q4,69.03702
ISR,2023-Q1,70.17688
ISR,2023-Q2,70.17545
ISR,2023-Q3,69.99854
SVN,1999-Q1,62.27492
SVN,1999-Q2,62.38001
SVN,1999-Q3,61.95286
SVN,1999-Q4,62.12201
SVN,2000-Q1,62.11891
SVN,2000-Q2,62.48549
SVN,2000-Q3,63.40491
SVN,2000-Q4,63.30103
SVN,2001-Q1,63.73252
SVN,2001-Q2,63.3608
SVN,2001-Q3,64.42924
SVN,2001-Q4,63.69827
SVN,2002-Q1,64.51485
SVN,2002-Q2,64.08062
SVN,2002-Q3,62.67928
SVN,2002-Q4,62.47449
SVN,2003-Q1,62.6809
SVN,2003-Q2,62.28661
SVN,2003-Q3,61.73469
SVN,2003-Q4,63.53072
SVN,2004-Q1,64.46694
SVN,2004-Q2,65.42506
SVN,2004-Q3,66.06341
SVN,2004-Q4,65.18873
SVN,2005-Q1,65.94121
SVN,2005-Q2,65.73303
SVN,2005-Q3,65.80481
SVN,2005-Q4,66.33722
SVN,2006-Q1,66.73712
SVN,2006-Q2,66.89896
SVN,2006-Q3,66.38535
SVN,2006-Q4,66.27369
SVN,2007-Q1,66.80905
SVN,2007-Q2,68.16347
SVN,2007-Q3,68.23823
SVN,2007-Q4,67.8708
SVN,2008-Q1,67.90482
SVN,2008-Q2,68.19833
SVN,2008-Q3,69.27701
SVN,2008-Q4,68.92123
SVN,2009-Q1,66.72104
SVN,2009-Q2,67.25755
SVN,2009-Q3,67.4234
SVN,2009-Q4,66.87045
SVN,2010-Q1,66.21341
SVN,2010-Q2,65.89261
SVN,2010-Q3,65.04119
SVN,2010-Q4,65.11599
SVN,2011-Q1,63.84311
SVN,2011-Q2,63.81987
SVN,2011-Q3,63.80459
SVN,2011-Q4,63.87435
SVN,2012-Q1,64.11067
SVN,2012-Q2,63.26339
SVN,2012-Q3,63.35395
SVN,2012-Q4,63.59185
SVN,2013-Q1,62.80345
SVN,2013-Q2,62.51348
SVN,2013-Q3,63.17988
SVN,2013-Q4,62.57861
SVN,2014-Q1,62.85583
SVN,2014-Q2,63.76513
SVN,2014-Q3,63.3826
SVN,2014-Q4,63.50657
SVN,2015-Q1,63.83179
SVN,2015-Q2,64.78153
SVN,2015-Q3,65.36559
SVN,2015-Q4,64.71085
SVN,2016-Q1,64.40385
SVN,2016-Q2,65.51113
SVN,2016-Q3,65.26746
SVN,2016-Q4,66.24228
SVN,2017-Q1,67.47336
SVN,2017-Q2,68.33721
SVN,2017-Q3,69.26065
SVN,2017-Q4,69.72653
SVN,2018-Q1,69.75183
SVN,2018-Q2,70.42151
SVN,2018-Q3,70.96375
SVN,2018-Q4,71.19575
SVN,2019-Q1,71.3707
SVN,2019-Q2,71.8536
SVN,2019-Q3,71.04496
SVN,2019-Q4,70.91153
SVN,2020-Q1,71.33343
SVN,2020-Q2,69.37788
SVN,2020-Q3,69.48947
SVN,2020-Q4,70.07561
SVN,2021-Q1,69.00964
SVN,2021-Q2,71.67484
SVN,2021-Q3,72.76155
SVN,2021-Q4,72.32367
SVN,2022-Q1,73.16875
SVN,2022-Q2,73.01576
SVN,2022-Q3,73.39708
SVN,2022-Q4,72.93623
SVN,2023-Q1,72.04592
SVN,2023-Q2,72.95356
ZAF,2000-Q3,45.67535
ZAF,2001-Q1,45.82233
ZAF,2001-Q3,42.35324
ZAF,2002-Q1,43.14854
ZAF,2002-Q3,42.52173
ZAF,2003-Q1,41.18478
ZAF,2003-Q3,41.83663
ZAF,2004-Q1,41.00368
ZAF,2004-Q3,42.1753
ZAF,2005-Q1,42.64325
ZAF,2005-Q3,44.10123
ZAF,2006-Q1,44.45079
ZAF,2006-Q3,45.33969
ZAF,2007-Q1,44.11083
ZAF,2007-Q3,44.74255
ZAF,2008-Q1,45.9164
ZAF,2008-Q2,46.05008
ZAF,2008-Q3,45.66483
ZAF,2008-Q4,46.02898
ZAF,2009-Q1,45.57695
ZAF,2009-Q2,44.49708
ZAF,2009-Q3,42.64951
ZAF,2009-Q4,42.75767
ZAF,2010-Q1,42.23446
ZAF,2010-Q2,42.03842
ZAF,2010-Q3,41.32942
ZAF,2010-Q4,41.74441
ZAF,2011-Q1,41.76672
ZAF,2011-Q2,41.6275
ZAF,2011-Q3,41.99161
ZAF,2011-Q4,42.29147
ZAF,2012-Q1,42.13217
ZAF,2012-Q2,42.0486
ZAF,2012-Q3,42.55058
ZAF,2012-Q4,42.10293
ZAF,2013-Q1,42.18985
ZAF,2013-Q2,42.35271
ZAF,2013-Q3,43.15235
ZAF,2013-Q4,43.21291
ZAF,2014-Q1,42.87717
ZAF,2014-Q2,42.74272
ZAF,2014-Q3,42.62003
ZAF,2014-Q4,42.85602
ZAF,2015-Q1,43.28611
ZAF,2015-Q2,43.54351
ZAF,2015-Q3,43.85125
ZAF,2015-Q4,44.04
ZAF,2016-Q1,43.11681
ZAF,2016-Q2,42.45853
ZAF,2016-Q3,43.12159
ZAF,2016-Q4,43.43859
ZAF,2017-Q1,43.83663
ZAF,2017-Q2,43.20688
ZAF,2017-Q3,43.37926
ZAF,2017-Q4,43.00154
ZAF,2018-Q1,43.53032
ZAF,2018-Q2,42.97136
ZAF,2018-Q3,43.20252
ZAF,2018-Q4,43.28378
ZAF,2019-Q1,42.59087
ZAF,2019-Q2,42.25592
ZAF,2019-Q3,42.49841
ZAF,2019-Q4,42.49647
ZAF,2020-Q1,42.27786
ZAF,2020-Q2,36.02471
ZAF,2020-Q3,37.51429
ZAF,2020-Q4,38.33598
ZAF,2021-Q1,38.12766
ZAF,2021-Q2,37.56415
ZAF,2021-Q3,35.97744
ZAF,2021-Q4,36.46494
ZAF,2022-Q1,37.34656
ZAF,2022-Q2,38.59439
ZAF,2022-Q3,39.13844
ZAF,2022-Q4,39.38668
ZAF,2023-Q1,39.98643
ZAF,2023-Q2,40.02247
OECD,2005-Q1,64.9771
OECD,2005-Q2,65.07457
OECD,2005-Q3,65.28314
OECD,2005-Q4,65.371
OECD,2006-Q1,65.56519
OECD,2006-Q2,65.75042
OECD,2006-Q3,65.91969
OECD,2006-Q4,66.08617
OECD,2007-Q1,66.13992
OECD,2007-Q2,66.23915
OECD,2007-Q3,66.27174
OECD,2007-Q4,66.40791
OECD,2008-Q1,66.46983
OECD,2008-Q2,66.42721
OECD,2008-Q3,66.1929
OECD,2008-Q4,65.75094
OECD,2009-Q1,64.83188
OECD,2009-Q2,64.44144
OECD,2009-Q3,64.28252
OECD,2009-Q4,64.20142
OECD,2010-Q1,64.18089
OECD,2010-Q2,64.32458
OECD,2010-Q3,64.40983
OECD,2010-Q4,64.29884
OECD,2011-Q1,64.54604
OECD,2011-Q2,64.64748
OECD,2011-Q3,64.66576
OECD,2011-Q4,64.81
OECD,2012-Q1,64.75514
OECD,2012-Q2,64.94746
OECD,2012-Q3,64.98511
OECD,2012-Q4,65.00031
OECD,2013-Q1,64.90695
OECD,2013-Q2,65.10324
OECD,2013-Q3,65.19082
OECD,2013-Q4,65.30586
OECD,2014-Q1,65.47367
OECD,2014-Q2,65.64204
OECD,2014-Q3,65.74429
OECD,2014-Q4,65.90529
OECD,2015-Q1,66.05498
OECD,2015-Q2,66.20152
OECD,2015-Q3,66.33358
OECD,2015-Q4,66.57341
OECD,2016-Q1,66.73991
OECD,2016-Q2,66.89008
OECD,2016-Q3,67.01424
OECD,2016-Q4,67.13621
OECD,2017-Q1,67.35638
OECD,2017-Q2,67.65919
OECD,2017-Q3,67.80766
OECD,2017-Q4,67.92963
OECD,2018-Q1,68.13754
OECD,2018-Q2,68.39781
OECD,2018-Q3,68.45761
OECD,2018-Q4,68.48058
OECD,2019-Q1,68.57616
OECD,2019-Q2,68.79404
OECD,2019-Q3,68.79239
OECD,2019-Q4,68.89855
OECD,2020-Q1,68.47865
OECD,2020-Q2,63.48314
OECD,2020-Q3,65.56553
OECD,2020-Q4,66.52121
OECD,2021-Q1,66.69409
OECD,2021-Q2,67.37798
OECD,2021-Q3,68.09978
OECD,2021-Q4,68.56258
OECD,2022-Q1,68.95535
OECD,2022-Q2,69.42213
OECD,2022-Q3,69.45586
OECD,2022-Q4,69.59687
OECD,2023-Q1,69.88209
OECD,2023-Q2,70.07086
G-7,2005-Q1,68.79916
G-7,2005-Q2,68.89587
G-7,2005-Q3,69.06113
G-7,2005-Q4,69.04942
G-7,2006-Q1,69.29867
G-7,2006-Q2,69.48086
G-7,2006-Q3,69.62322
G-7,2006-Q4,69.77834
G-7,2007-Q1,69.81511
G-7,2007-Q2,69.86664
G-7,2007-Q3,69.91654
G-7,2007-Q4,69.98001
G-7,2008-Q1,69.97866
G-7,2008-Q2,69.89445
G-7,2008-Q3,69.66784
G-7,2008-Q4,69.31091
G-7,2009-Q1,68.16396
G-7,2009-Q2,67.65527
G-7,2009-Q3,67.35366
G-7,2009-Q4,67.10914
G-7,2010-Q1,67.12
G-7,2010-Q2,67.19333
G-7,2010-Q3,67.28503
G-7,2010-Q4,67.18437
G-7,2011-Q1,67.39396
G-7,2011-Q2,67.43304
G-7,2011-Q3,67.40283
G-7,2011-Q4,67.48202
G-7,2012-Q1,67.48209
G-7,2012-Q2,67.63812
G-7,2012-Q3,67.74422
G-7,2012-Q4,67.91692
G-7,2013-Q1,67.83578
G-7,2013-Q2,67.95199
G-7,2013-Q3,68.08806
G-7,2013-Q4,68.15082
G-7,2014-Q1,68.40284
G-7,2014-Q2,68.61536
G-7,2014-Q3,68.7487
G-7,2014-Q4,68.94437
G-7,2015-Q1,69.02168
G-7,2015-Q2,69.10561
G-7,2015-Q3,69.21988
G-7,2015-Q4,69.42323
G-7,2016-Q1,69.7093
G-7,2016-Q2,69.78445
G-7,2016-Q3,69.9652
G-7,2016-Q4,70.09544
G-7,2017-Q1,70.29624
G-7,2017-Q2,70.57815
G-7,2017-Q3,70.76587
G-7,2017-Q4,70.90295
G-7,2018-Q1,71.1461
G-7,2018-Q2,71.33469
G-7,2018-Q3,71.46111
G-7,2018-Q4,71.65527
G-7,2019-Q1,71.78821
G-7,2019-Q2,71.97466
G-7,2019-Q3,72.08916
G-7,2019-Q4,72.28299
G-7,2020-Q1,71.89781
G-7,2020-Q2,67.09546
G-7,2020-Q3,69.10026
G-7,2020-Q4,69.96661
G-7,2021-Q1,70.19943
G-7,2021-Q2,70.71074
G-7,2021-Q3,71.42297
G-7,2021-Q4,71.90479
G-7,2022-Q1,72.16161
G-7,2022-Q2,72.49284
G-7,2022-Q3,72.55859
G-7,2022-Q4,72.65487
G-7,2023-Q1,72.90317
G-7,2023-Q2,73.07267
EA19,2005-Q1,63.21289
EA19,2005-Q2,63.32062
EA19,2005-Q3,63.45056
EA19,2005-Q4,63.67111
EA19,2006-Q1,64.00504
EA19,2006-Q2,64.29763
EA19,2006-Q3,64.53559
EA19,2006-Q4,64.76298
EA19,2007-Q1,65.02168
EA19,2007-Q2,65.31374
EA19,2007-Q3,65.59381
EA19,2007-Q4,65.69693
EA19,2008-Q1,65.82372
EA19,2008-Q2,65.81867
EA19,2008-Q3,65.84669
EA19,2008-Q4,65.52985
EA19,2009-Q1,65.51295
EA19,2009-Q2,65.20251
EA19,2009-Q3,65.00114
EA19,2009-Q4,64.85229
EA19,2010-Q1,64.74822
EA19,2010-Q2,64.71047
EA19,2010-Q3,64.84776
EA19,2010-Q4,64.86799
EA19,2011-Q1,64.91392
EA19,2011-Q2,65.02058
EA19,2011-Q3,64.94608
EA19,2011-Q4,64.78162
EA19,2012-Q1,64.61107
EA19,2012-Q2,64.49435
EA19,2012-Q3,64.46098
EA19,2012-Q4,64.21853
EA19,2013-Q1,64.09512
EA19,2013-Q2,64.07613
EA19,2013-Q3,64.16512
EA19,2013-Q4,64.17015
EA19,2014-Q1,64.04043
EA19,2014-Q2,64.1879
EA19,2014-Q3,64.35857
EA19,2014-Q4,64.4136
EA19,2015-Q1,64.66393
EA19,2015-Q2,64.82758
EA19,2015-Q3,65.10746
EA19,2015-Q4,65.2184
EA19,2016-Q1,65.55492
EA19,2016-Q2,65.81217
EA19,2016-Q3,66.08681
EA19,2016-Q4,66.15424
EA19,2017-Q1,66.43839
EA19,2017-Q2,66.78769
EA19,2017-Q3,67.01208
EA19,2017-Q4,67.25774
EA19,2018-Q1,67.4651
EA19,2018-Q2,67.78622
EA19,2018-Q3,67.99273
EA19,2018-Q4,68.07761
EA19,2019-Q1,68.38376
EA19,2019-Q2,68.80391
EA19,2019-Q3,68.45719
EA19,2019-Q4,68.52146
EA19,2020-Q1,68.27487
EA19,2020-Q2,66.66386
EA19,2020-Q3,66.81556
EA19,2020-Q4,67.12833
EA19,2021-Q1,66.72738
EA19,2021-Q2,67.73828
EA19,2021-Q3,68.31355
EA19,2021-Q4,68.79396
EA19,2022-Q1,69.30858
EA19,2022-Q2,69.60447
EA19,2022-Q3,69.43121
EA19,2022-Q4,69.59135
COL,2007-Q1,59.18836
COL,2007-Q2,60.01538
COL,2007-Q3,60.275
COL,2007-Q4,60.51206
COL,2008-Q1,61.04195
COL,2008-Q2,60.57033
COL,2008-Q3,60.40854
COL,2008-Q4,58.84339
COL,2009-Q1,61.01005
COL,2009-Q2,62.56524
COL,2009-Q3,61.88828
COL,2009-Q4,62.64097
COL,2010-Q1,63.05086
COL,2010-Q2,63.08523
COL,2010-Q3,63.90881
COL,2010-Q4,63.37458
COL,2011-Q1,64.14528
COL,2011-Q2,64.17724
COL,2011-Q3,64.90253
COL,2011-Q4,66.08445
COL,2012-Q1,66.24932
COL,2012-Q2,66.3251
COL,2012-Q3,65.83387
COL,2012-Q4,65.66294
COL,2013-Q1,65.5574
COL,2013-Q2,66.26787
COL,2013-Q3,66.67513
COL,2013-Q4,66.37031
COL,2014-Q1,66.29929
COL,2014-Q2,66.83148
COL,2014-Q3,66.9205
COL,2014-Q4,66.79618
COL,2015-Q1,66.99599
COL,2015-Q2,67.56068
COL,2015-Q3,67.37083
COL,2015-Q4,67.62791
COL,2016-Q1,66.79255
COL,2016-Q2,67.54111
COL,2016-Q3,66.83456
COL,2016-Q4,66.9787
COL,2017-Q1,66.7808
COL,2017-Q2,67.82452
COL,2017-Q3,66.85561
COL,2017-Q4,66.28873
COL,2018-Q1,66.05963
COL,2018-Q2,67.44472
COL,2018-Q3,66.83356
COL,2018-Q4,65.48321
COL,2019-Q1,65.57774
COL,2019-Q2,66.26749
COL,2019-Q3,64.97819
COL,2019-Q4,64.66629
COL,2020-Q1,63.12635
COL,2020-Q2,52.19891
COL,2020-Q3,56.4122
COL,2020-Q4,59.61519
COL,2021-Q1,57.21322
COL,2021-Q2,57.66805
COL,2021-Q3,58.30333
COL,2021-Q4,58.21982
COL,2022-Q1,60.77066
COL,2022-Q2,62.40928
COL,2022-Q3,62.11344
COL,2022-Q4,61.07608
COL,2023-Q1,62.32499
COL,2023-Q2,63.89641
COL,2023-Q3,63.86751
LVA,2002-Q1,58.35804
LVA,2002-Q2,59.91259
LVA,2002-Q3,60.4763
LVA,2002-Q4,60.99664
LVA,2003-Q1,60.59153
LVA,2003-Q2,60.63219
LVA,2003-Q3,61.38045
LVA,2003-Q4,60.45506
LVA,2004-Q1,60.81841
LVA,2004-Q2,60.74508
LVA,2004-Q3,61.28568
LVA,2004-Q4,61.249
LVA,2005-Q1,60.97728
LVA,2005-Q2,62.20335
LVA,2005-Q3,62.04746
LVA,2005-Q4,63.27558
LVA,2006-Q1,64.01485
LVA,2006-Q2,65.83732
LVA,2006-Q3,67.02328
LVA,2006-Q4,66.74684
LVA,2007-Q1,66.47098
LVA,2007-Q2,67.67873
LVA,2007-Q3,68.64681
LVA,2007-Q4,69.73606
LVA,2008-Q1,69.30283
LVA,2008-Q2,69.21611
LVA,2008-Q3,68.08095
LVA,2008-Q4,66.18473
LVA,2009-Q1,63.61203
LVA,2009-Q2,60.4651
LVA,2009-Q3,58.56353
LVA,2009-Q4,57.56288
LVA,2010-Q1,57.0179
LVA,2010-Q2,57.57792
LVA,2010-Q3,59.16147
LVA,2010-Q4,59.03838
LVA,2011-Q1,59.16021
LVA,2011-Q2,60.38286
LVA,2011-Q3,61.23812
LVA,2011-Q4,61.62115
LVA,2012-Q1,61.17985
LVA,2012-Q2,62.30318
LVA,2012-Q3,63.94725
LVA,2012-Q4,63.82952
LVA,2013-Q1,64.22033
LVA,2013-Q2,64.63087
LVA,2013-Q3,65.51454
LVA,2013-Q4,65.00405
LVA,2014-Q1,65.79237
LVA,2014-Q2,66.34442
LVA,2014-Q3,66.12156
LVA,2014-Q4,66.31786
LVA,2015-Q1,66.89031
LVA,2015-Q2,68.16993
LVA,2015-Q3,68.47718
LVA,2015-Q4,68.7346
LVA,2016-Q1,68.27491
LVA,2016-Q2,68.61787
LVA,2016-Q3,68.61499
LVA,2016-Q4,68.72523
LVA,2017-Q1,68.74222
LVA,2017-Q2,69.70705
LVA,2017-Q3,70.69389
LVA,2017-Q4,70.83784
LVA,2018-Q1,70.96231
LVA,2018-Q2,71.67289
LVA,2018-Q3,72.55598
LVA,2018-Q4,71.64706
LVA,2019-Q1,71.49986
LVA,2019-Q2,71.96322
LVA,2019-Q3,72.86284
LVA,2019-Q4,72.63467
LVA,2020-Q1,71.59546
LVA,2020-Q2,71.41325
LVA,2020-Q3,71.44878
LVA,2020-Q4,71.36938
LVA,2021-Q1,68.81017
LVA,2021-Q2,69.60185
LVA,2021-Q3,70.87315
LVA,2021-Q4,70.21872
LVA,2022-Q1,70.55869
LVA,2022-Q2,71.51797
LVA,2022-Q3,71.85014
LVA,2022-Q4,71.30143
LVA,2023-Q1,70.88462
LVA,2023-Q2,71.80133
LTU,2005-Q1,62.34524
LTU,2005-Q2,62.76084
LTU,2005-Q3,62.95884
LTU,2005-Q4,63.38793
LTU,2006-Q1,63.5991
LTU,2006-Q2,63.76434
LTU,2006-Q3,63.62082
LTU,2006-Q4,63.44616
LTU,2007-Q1,64.31672
LTU,2007-Q2,65.43449
LTU,2007-Q3,65.89786
LTU,2007-Q4,64.39645
LTU,2008-Q1,64.19362
LTU,2008-Q2,64.73804
LTU,2008-Q3,64.91948
LTU,2008-Q4,63.75486
LTU,2009-Q1,61.05155
LTU,2009-Q2,60.34402
LTU,2009-Q3,59.88566
LTU,2009-Q4,58.145
LTU,2010-Q1,57.05438
LTU,2010-Q2,56.87914
LTU,2010-Q3,57.78228
LTU,2010-Q4,58.51488
LTU,2011-Q1,59.30131
LTU,2011-Q2,60.21592
LTU,2011-Q3,60.4155
LTU,2011-Q4,60.84048
LTU,2012-Q1,61.13929
LTU,2012-Q2,62.02592
LTU,2012-Q3,62.5888
LTU,2012-Q4,62.34254
LTU,2013-Q1,62.97307
LTU,2013-Q2,63.75554
LTU,2013-Q3,63.87267
LTU,2013-Q4,64.3671
LTU,2014-Q1,64.92313
LTU,2014-Q2,65.27611
LTU,2014-Q3,66.43295
LTU,2014-Q4,66.09431
LTU,2015-Q1,66.35558
LTU,2015-Q2,66.99466
LTU,2015-Q3,67.51589
LTU,2015-Q4,68.04727
LTU,2016-Q1,68.62692
LTU,2016-Q2,69.49165
LTU,2016-Q3,69.67251
LTU,2016-Q4,69.74239
LTU,2017-Q1,69.54272
LTU,2017-Q2,70.50517
LTU,2017-Q3,70.54368
LTU,2017-Q4,71.04478
LTU,2018-Q1,71.16043
LTU,2018-Q2,71.99916
LTU,2018-Q3,73.63367
LTU,2018-Q4,72.87614
LTU,2019-Q1,72.91381
LTU,2019-Q2,73.06787
LTU,2019-Q3,72.98791
LTU,2019-Q4,72.98788
LTU,2020-Q1,72.71866
LTU,2020-Q2,71.43866
LTU,2020-Q3,70.78144
LTU,2020-Q4,71.51127
LTU,2021-Q1,71.15504
LTU,2021-Q2,71.82117
LTU,2021-Q3,73.16349
LTU,2021-Q4,73.62227
LTU,2022-Q1,72.93784
LTU,2022-Q2,74.08862
LTU,2022-Q3,74.81335
LTU,2022-Q4,73.17001
LTU,2023-Q1,72.41695
LTU,2023-Q2,73.53912
EU27_2020,2005-Q1,61.87331
EU27_2020,2005-Q2,62.04021
EU27_2020,2005-Q3,62.19604
EU27_2020,2005-Q4,62.48153
EU27_2020,2006-Q1,62.76732
EU27_2020,2006-Q2,63.06199
EU27_2020,2006-Q3,63.40159
EU27_2020,2006-Q4,63.64293
EU27_2020,2007-Q1,63.95678
EU27_2020,2007-Q2,64.23536
EU27_2020,2007-Q3,64.46367
EU27_2020,2007-Q4,64.65016
EU27_2020,2008-Q1,64.87388
EU27_2020,2008-Q2,64.89835
EU27_2020,2008-Q3,64.93491
EU27_2020,2008-Q4,64.68583
EU27_2020,2009-Q1,63.41288
EU27_2020,2009-Q2,63.0825
EU27_2020,2009-Q3,62.78005
EU27_2020,2009-Q4,62.64019
EU27_2020,2010-Q1,62.73391
EU27_2020,2010-Q2,62.78649
EU27_2020,2010-Q3,62.82539
EU27_2020,2010-Q4,62.85822
EU27_2020,2011-Q1,62.9694
EU27_2020,2011-Q2,63.04746
EU27_2020,2011-Q3,62.94001
EU27_2020,2011-Q4,62.89
EU27_2020,2012-Q1,62.83877
EU27_2020,2012-Q2,62.79153
EU27_2020,2012-Q3,62.74242
EU27_2020,2012-Q4,62.6084
EU27_2020,2013-Q1,62.52861
EU27_2020,2013-Q2,62.58582
EU27_2020,2013-Q3,62.65047
EU27_2020,2013-Q4,62.76672
EU27_2020,2014-Q1,62.83168
EU27_2020,2014-Q2,63.00233
EU27_2020,2014-Q3,63.21453
EU27_2020,2014-Q4,63.35382
EU27_2020,2015-Q1,63.62094
EU27_2020,2015-Q2,63.82272
EU27_2020,2015-Q3,64.09296
EU27_2020,2015-Q4,64.31094
EU27_2020,2016-Q1,64.6595
EU27_2020,2016-Q2,64.92506
EU27_2020,2016-Q3,65.17924
EU27_2020,2016-Q4,65.40025
EU27_2020,2017-Q1,65.73187
EU27_2020,2017-Q2,66.11731
EU27_2020,2017-Q3,66.35644
EU27_2020,2017-Q4,66.606
EU27_2020,2018-Q1,66.82294
EU27_2020,2018-Q2,67.15612
EU27_2020,2018-Q3,67.3883
EU27_2020,2018-Q4,67.43887
EU27_2020,2019-Q1,67.72849
EU27_2020,2019-Q2,68.15274
EU27_2020,2019-Q3,67.94447
EU27_2020,2019-Q4,67.98553
EU27_2020,2020-Q1,67.67268
EU27_2020,2020-Q2,66.24957
EU27_2020,2020-Q3,66.63242
EU27_2020,2020-Q4,66.96532
EU27_2020,2021-Q1,67.12997
EU27_2020,2021-Q2,68.13351
EU27_2020,2021-Q3,68.82618
EU27_2020,2021-Q4,69.23583
EU27_2020,2022-Q1,69.54543
EU27_2020,2022-Q2,69.86977
EU27_2020,2022-Q3,69.83828
EU27_2020,2022-Q4,70.05705
EU27_2020,2023-Q1,70.25456
EU27_2020,2023-Q2,70.47628
RUS,2009-Q4,66.97739
RUS,2010-Q1,66.86517
RUS,2010-Q2,67.25357
RUS,2010-Q3,67.48769
RUS,2010-Q4,67.61127
RUS,2011-Q1,67.86036
RUS,2011-Q2,67.86237
RUS,2011-Q3,68.16273
RUS,2011-Q4,68.28942
RUS,2012-Q1,68.58321
RUS,2012-Q2,69.14046
RUS,2012-Q3,69.09837
RUS,2012-Q4,69.08044
RUS,2013-Q1,69.16153
RUS,2013-Q2,68.68951
RUS,2013-Q3,68.63514
RUS,2013-Q4,68.82336
RUS,2014-Q1,69.22432
RUS,2014-Q2,69.2189
RUS,2014-Q3,69.27634
RUS,2014-Q4,69.58697
RUS,2015-Q1,69.29296
RUS,2015-Q2,69.1921
RUS,2015-Q3,69.41416
RUS,2015-Q4,69.30076
RUS,2016-Q1,69.53355
RUS,2016-Q2,69.83944
RUS,2016-Q3,70.06429
RUS,2016-Q4,70.29263
RUS,2017-Q1,70.28012
RUS,2017-Q2,70.15013
RUS,2017-Q3,70.24126
RUS,2017-Q4,70.53878
RUS,2018-Q1,70.98338
RUS,2018-Q2,71.03603
RUS,2018-Q3,70.89587
RUS,2018-Q4,71.041
RUS,2019-Q1,70.8099
RUS,2019-Q2,70.64869
RUS,2019-Q3,70.71784
RUS,2019-Q4,71.08635
RUS,2020-Q1,71.0795
RUS,2020-Q2,70.18101
RUS,2020-Q3,69.6964
RUS,2020-Q4,69.75356
RUS,2021-Q1,70.2616
RUS,2021-Q2,71.38441
RUS,2021-Q3,71.96723
RUS,2021-Q4,72.26421
CRI,2010-Q3,59.82221
CRI,2010-Q4,59.4301
CRI,2011-Q1,57.20576
CRI,2011-Q2,56.26653
CRI,2011-Q3,58.30302
CRI,2011-Q4,60.58237
CRI,2012-Q1,62.75637
CRI,2012-Q2,61.51035
CRI,2012-Q3,61.47501
CRI,2012-Q4,61.50837
CRI,2013-Q1,60.74109
CRI,2013-Q2,61.12076
CRI,2013-Q3,61.90006
CRI,2013-Q4,63.30004
CRI,2014-Q1,62.80204
CRI,2014-Q2,61.23232
CRI,2014-Q3,61.60734
CRI,2014-Q4,61.32146
CRI,2015-Q1,60.7186
CRI,2015-Q2,61.48014
CRI,2015-Q3,61.02555
CRI,2015-Q4,59.53615
CRI,2016-Q1,59.0303
CRI,2016-Q2,57.45566
CRI,2016-Q3,57.83308
CRI,2016-Q4,60.53406
CRI,2017-Q1,60.34304
CRI,2017-Q2,60.52156
CRI,2017-Q3,60.2851
CRI,2017-Q4,57.99788
CRI,2018-Q1,58.40683
CRI,2018-Q2,62.24781
CRI,2018-Q3,61.2893
CRI,2018-Q4,61.86226
CRI,2019-Q1,61.69806
CRI,2019-Q2,62.00516
CRI,2019-Q3,61.26518
CRI,2019-Q4,61.62133
CRI,2020-Q1,61.96293
CRI,2020-Q2,49.69787
CRI,2020-Q3,52.40552
CRI,2020-Q4,55.25658
CRI,2021-Q1,56.04257
CRI,2021-Q2,55.59557
CRI,2021-Q3,58.32516
CRI,2021-Q4,58.65159
CRI,2022-Q1,58.62284
CRI,2022-Q2,60.02401
CRI,2022-Q3,60.90527
CRI,2022-Q4,60.68662
CRI,2023-Q1,58.98521
CRI,2023-Q2,59.30724
CRI,2023-Q3,58.17517
